SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL,CATALOG_PDF
253-21,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,44,38,79,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,LAF Corner Sofa (shown) 107,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-22,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,44,38,79,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,RAF Corner Sofa 107,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-14,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,90,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,,,,,,,,,,,,,,,LAF Sofa,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-15,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,90,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,,,,,,,,,,,,,,,RAF Sofa,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-24,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,63,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAF Loveseat,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-25,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,63,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAF Loveseat,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-34,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-chair.jpg,,,,,,,,,,,,,,LAF Chair,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-35,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-chair.jpg,,,,,,,,,,,,,,RAF Chair,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-44,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,70,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAF Chaise,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-45,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,70,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAF Chaise (shown),,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-16,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,81,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,Armless Sofa (shown),,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-26,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,54,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armless Loveseat,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-36,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,27,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-chair.jpg,,,,,,,,,,,,,,Armless Chair,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-32,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,44,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-chair.jpg,,,,,,,,,,,,,,Corner Chair,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-21,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,44,38,79,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,LAF Corner Sofa 107,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-22,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,44,38,79,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,RAF Corner Sofa (shown) 107,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-14,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,90,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-fabric-sofa.jpg ,,,,,,,,,,,,,,LAF Sofa (shown),,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-45,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,36,70,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAF Chaise,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
253-16,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,253 Style,,,,,,,,,,,,,,,,,,,,,,,,,81,44,38,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/253-HD-leather-sofa.jpg,,,,,,,,,,,,,,,Armless Sofa,,Width: 99; Depth: 44; Height: 38; Inside Width: 81; Seat Height: 21; Seat Depth: 25; Arm Height: 26,"PILLOWS:,One pair of style #13, 22” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Tapered front legs (removable), built-in tapered back legs (non-removable),WOOD FINISH:,Mocha (see samples for options),NAILHEAD:,Small and medium size (size/configuration shown standard),Black Pearl shown (see samples for color selection)",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=253&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/253.pdf
256-13,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,256 Style,,,,,,,,,,,,,,,,,,,,,,,,,91,43,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/256-HD-leather-sofa.jpg,,,,,,,,,,,,,,,Large Sofa,,Width: 91; Depth: 43; Height: 36; Inside Width: 77; Seat Height: 20; Seat Depth: 20; Arm Height: 26,"PILLOWS:,One pair of style #12, 18” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Built-in tapered legs (non-removable),WOOD FINISH:,Driftwood (see samples for options),DESIGN NOTE:,Due to the curve of the frame, stripes and plaids cannot be fully matched.,All seating pieces feature a subtle curved design along the front and,back. The ottoman curves outward to complement the chair.",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=256&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/256.pdf
256-20,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,256 Style,,,,,,,,,,,,,,,,,,,,,,,,,64,41,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loveseat (not shown),,Width: 91; Depth: 43; Height: 36; Inside Width: 77; Seat Height: 20; Seat Depth: 20; Arm Height: 26,"PILLOWS:,One pair of style #12, 18” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Built-in tapered legs (non-removable),WOOD FINISH:,Driftwood (see samples for options),DESIGN NOTE:,Due to the curve of the frame, stripes and plaids cannot be fully matched.,All seating pieces feature a subtle curved design along the front and,back. The ottoman curves outward to complement the chair.",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=256&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/256.pdf
256-30,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,256 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,40,36,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/256-HD-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/256-HD-leather-chair.jpg,,,,,,,,,,,,,,Chair,,Width: 91; Depth: 43; Height: 36; Inside Width: 77; Seat Height: 20; Seat Depth: 20; Arm Height: 26,"PILLOWS:,One pair of style #12, 18” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Built-in tapered legs (non-removable),WOOD FINISH:,Driftwood (see samples for options),DESIGN NOTE:,Due to the curve of the frame, stripes and plaids cannot be fully matched.,All seating pieces feature a subtle curved design along the front and,back. The ottoman curves outward to complement the chair.",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=256&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/256.pdf
256-40,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,256 Style,,,,,,,,,,,,,,,,,,,,,,,,,29,24,18,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/256-HD-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/256-HD-leather-ottoman.jpg,,,,,,,,,,,,,,Ottoman,,Width: 91; Depth: 43; Height: 36; Inside Width: 77; Seat Height: 20; Seat Depth: 20; Arm Height: 26,"PILLOWS:,One pair of style #12, 18” (see price list for additional pillows),BACK STYLE:,Semi-attached inside back,LEGS :,Built-in tapered legs (non-removable),WOOD FINISH:,Driftwood (see samples for options),DESIGN NOTE:,Due to the curve of the frame, stripes and plaids cannot be fully matched.,All seating pieces feature a subtle curved design along the front and,back. The ottoman curves outward to complement the chair.",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=256&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/256.pdf
258-10,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,258 Style,,,,,,,,,,,,,,,,,,,,,,,,,86,37,35,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/258-HD-leather-sofa.jpg,,,,,,,,,,,,,,,Sofa,,Width: 86; Depth: 37; Height: 35; Inside Width: 77; Seat Height: 21; Seat Depth: 21; Arm Height: 25,"PILLOWS:,One pair of style #13, 20” (see price list for additional pillows),BACK STYLE:,Pullover inside back,LEGS :,Built-in tapered legs and base (non-removable),WOOD FINISH:,Butternut (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Antique Brass shown (see samples for color selection),",,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=258&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/258.pdf
258-20,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SOFAS,,,,,,258 Style,,,,,,,,,,,,,,,,,,,,,,,,,60,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loveseat (not shown),,Width: 86; Depth: 37; Height: 35; Inside Width: 77; Seat Height: 21; Seat Depth: 21; Arm Height: 25,"PILLOWS:,One pair of style #13, 20” (see price list for additional pillows),BACK STYLE:,Pullover inside back,LEGS :,Built-in tapered legs and base (non-removable),WOOD FINISH:,Butternut (see samples for options),NAILHEAD:,Small size (size/configuration shown standard),Antique Brass shown (see samples for color selection),",,,,,Limited,https://smithbrothersfurniture.com/style-details/?sid=258&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/258.pdf
